15:26:34 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 499 
15:56:31 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.54 , m_deltaWeight[ 5 ] = -0.650002 
15:56:31 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.32 , m_deltaWeight[ 6 ] = -0.779999 
15:56:31 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.965 , m_deltaWeight[ 7 ] = -0.645 
15:56:31 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.645 , m_deltaWeight[ 8 ] = -0.68 
15:56:31 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.46 , m_deltaWeight[ 9 ] = -0.815001 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 92 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.915 , m_deltaWeight[ 3 ] = -0.83 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.85 , m_deltaWeight[ 4 ] = -0.934999 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.5 , m_deltaWeight[ 5 ] = -0.650002 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.28 , m_deltaWeight[ 6 ] = -0.779999 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.925 , m_deltaWeight[ 7 ] = -0.645 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.605 , m_deltaWeight[ 8 ] = -0.68 
15:56:32 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.42 , m_deltaWeight[ 9 ] = -0.815001 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 93 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.825 , m_deltaWeight[ 4 ] = -0.934999 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.475 , m_deltaWeight[ 5 ] = -0.650002 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.255 , m_deltaWeight[ 6 ] = -0.779999 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.9 , m_deltaWeight[ 7 ] = -0.645 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.58 , m_deltaWeight[ 8 ] = -0.68 
15:56:33 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.395 , m_deltaWeight[ 9 ] = -0.815001 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 94 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.515 , m_deltaWeight[ 4 ] = -0.625 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.165 , m_deltaWeight[ 5 ] = -0.650002 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.945 , m_deltaWeight[ 6 ] = -0.779999 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.59 , m_deltaWeight[ 7 ] = -0.645 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.27 , m_deltaWeight[ 8 ] = -0.68 
15:56:34 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.085 , m_deltaWeight[ 9 ] = -0.815001 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 95 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.515 , m_deltaWeight[ 4 ] = -0.625 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.28 , m_deltaWeight[ 5 ] = -0.764999 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.06 , m_deltaWeight[ 6 ] = -0.779999 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.705 , m_deltaWeight[ 7 ] = -0.645 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.385 , m_deltaWeight[ 8 ] = -0.68 
15:56:35 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.2 , m_deltaWeight[ 9 ] = -0.815001 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 96 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.515 , m_deltaWeight[ 4 ] = -0.625 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.28 , m_deltaWeight[ 5 ] = -0.764999 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.905 , m_deltaWeight[ 6 ] = -0.625 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.55 , m_deltaWeight[ 7 ] = -0.645 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.23 , m_deltaWeight[ 8 ] = -0.68 
15:56:36 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.045 , m_deltaWeight[ 9 ] = -0.815001 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 97 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.515 , m_deltaWeight[ 4 ] = -0.625 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.28 , m_deltaWeight[ 5 ] = -0.764999 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.905 , m_deltaWeight[ 6 ] = -0.625 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.495 , m_deltaWeight[ 7 ] = -0.59 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.175 , m_deltaWeight[ 8 ] = -0.68 
15:56:37 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.99 , m_deltaWeight[ 9 ] = -0.815001 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 98 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.515 , m_deltaWeight[ 4 ] = -0.625 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.28 , m_deltaWeight[ 5 ] = -0.764999 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.905 , m_deltaWeight[ 6 ] = -0.625 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.495 , m_deltaWeight[ 7 ] = -0.59 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.29 , m_deltaWeight[ 8 ] = -0.795 
15:56:38 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.105 , m_deltaWeight[ 9 ] = -0.815001 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 99 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.67 , m_deltaWeight[ 0 ] = -0.67 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.445 , m_deltaWeight[ 1 ] = -0.775 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.085 , m_deltaWeight[ 2 ] = -0.639999 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.89 , m_deltaWeight[ 3 ] = -0.805 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.515 , m_deltaWeight[ 4 ] = -0.625 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.28 , m_deltaWeight[ 5 ] = -0.764999 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.905 , m_deltaWeight[ 6 ] = -0.625 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.495 , m_deltaWeight[ 7 ] = -0.59 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.29 , m_deltaWeight[ 8 ] = -0.795 
15:56:39 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.02 , m_deltaWeight[ 9 ] = -0.73 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 100 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.53 , m_deltaWeight[ 1 ] = -0.775 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.17 , m_deltaWeight[ 2 ] = -0.639999 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.975 , m_deltaWeight[ 3 ] = -0.805 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.6 , m_deltaWeight[ 4 ] = -0.625 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.365 , m_deltaWeight[ 5 ] = -0.764999 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.99 , m_deltaWeight[ 6 ] = -0.625 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.58 , m_deltaWeight[ 7 ] = -0.59 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.375 , m_deltaWeight[ 8 ] = -0.795 
15:56:40 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.105 , m_deltaWeight[ 9 ] = -0.73 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 101 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.015 , m_deltaWeight[ 2 ] = -0.639999 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.82 , m_deltaWeight[ 3 ] = -0.805 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.445 , m_deltaWeight[ 4 ] = -0.625 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.21 , m_deltaWeight[ 5 ] = -0.764999 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.835 , m_deltaWeight[ 6 ] = -0.625 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.425 , m_deltaWeight[ 7 ] = -0.59 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.22 , m_deltaWeight[ 8 ] = -0.795 
15:56:41 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.95 , m_deltaWeight[ 9 ] = -0.73 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 102 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.965 , m_deltaWeight[ 3 ] = -0.805 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.59 , m_deltaWeight[ 4 ] = -0.625 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.355 , m_deltaWeight[ 5 ] = -0.764999 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.98 , m_deltaWeight[ 6 ] = -0.625 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.57 , m_deltaWeight[ 7 ] = -0.59 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.365 , m_deltaWeight[ 8 ] = -0.795 
15:56:42 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.095 , m_deltaWeight[ 9 ] = -0.73 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 103 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.405 , m_deltaWeight[ 4 ] = -0.625 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.17 , m_deltaWeight[ 5 ] = -0.764999 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.795 , m_deltaWeight[ 6 ] = -0.625 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.385 , m_deltaWeight[ 7 ] = -0.59 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.18 , m_deltaWeight[ 8 ] = -0.795 
15:56:43 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.91 , m_deltaWeight[ 9 ] = -0.73 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 104 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.595 , m_deltaWeight[ 4 ] = -0.815 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.36 , m_deltaWeight[ 5 ] = -0.764999 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.985 , m_deltaWeight[ 6 ] = -0.625 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.575 , m_deltaWeight[ 7 ] = -0.59 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.37 , m_deltaWeight[ 8 ] = -0.795 
15:56:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.1 , m_deltaWeight[ 9 ] = -0.73 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 105 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.595 , m_deltaWeight[ 4 ] = -0.815 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.205 , m_deltaWeight[ 5 ] = -0.610001 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.83 , m_deltaWeight[ 6 ] = -0.625 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.42 , m_deltaWeight[ 7 ] = -0.59 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.215 , m_deltaWeight[ 8 ] = -0.795 
15:56:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.945 , m_deltaWeight[ 9 ] = -0.73 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 106 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.595 , m_deltaWeight[ 4 ] = -0.815 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.205 , m_deltaWeight[ 5 ] = -0.610001 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.95 , m_deltaWeight[ 6 ] = -0.745 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.54 , m_deltaWeight[ 7 ] = -0.59 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.335 , m_deltaWeight[ 8 ] = -0.795 
15:56:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.065 , m_deltaWeight[ 9 ] = -0.73 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 107 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.595 , m_deltaWeight[ 4 ] = -0.815 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.205 , m_deltaWeight[ 5 ] = -0.610001 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.95 , m_deltaWeight[ 6 ] = -0.745 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.56 , m_deltaWeight[ 7 ] = -0.61 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.355 , m_deltaWeight[ 8 ] = -0.795 
15:56:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -7.085 , m_deltaWeight[ 9 ] = -0.73 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 108 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.595 , m_deltaWeight[ 4 ] = -0.815 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.205 , m_deltaWeight[ 5 ] = -0.610001 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.95 , m_deltaWeight[ 6 ] = -0.745 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.56 , m_deltaWeight[ 7 ] = -0.61 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.2 , m_deltaWeight[ 8 ] = -0.64 
15:56:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.93 , m_deltaWeight[ 9 ] = -0.73 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 109 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -0.755001 , m_deltaWeight[ 0 ] = -0.755001 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -1.375 , m_deltaWeight[ 1 ] = -0.62 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.16 , m_deltaWeight[ 2 ] = -0.785 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -2.78 , m_deltaWeight[ 3 ] = -0.62 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -3.595 , m_deltaWeight[ 4 ] = -0.815 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.205 , m_deltaWeight[ 5 ] = -0.610001 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -4.95 , m_deltaWeight[ 6 ] = -0.745 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -5.56 , m_deltaWeight[ 7 ] = -0.61 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.2 , m_deltaWeight[ 8 ] = -0.64 
15:56:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = -6.97 , m_deltaWeight[ 9 ] = -0.77 
15:56:50 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 110 
